record type,booking id,service type,division name,run id,run pieces,run name,block number,piece number,start place,end place,sign on time of piece,start time of piece,end time of piece,clear time of piece,special trip option id,op days
51,1,2,,1216,,,120606,1,SN6479,SN16,909,909,1432,1432,,
50,1,2,,1217,1,1217,,,,,,,,,,
51,1,2,,1217,,,112001,1,SN6542,SN16,692,692,1233,1233,,
50,1,2,,1218,1,1218,,,,,,,,,,
51,1,2,,1218,,,110107,1,SN677,SN16,764,764,1206,1206,,
50,1,2,,1219,1,1219,,,,,,,,,,
51,1,2,,1219,,,110107,1,SN16,SN677,345,345,754,754,,
50,1,2,,1220,1,1220,,,,,,,,,,
51,1,2,,1220,,,120612,1,SN2182,SN16,795,795,1145,1145,,
50,1,2,,1221,1,1221,,,,,,,,,,
51,1,2,,1221,,,110503,1,SN3419,SN5474,531,531,1119,1119,,
50,1,2,,1222,1,1222,,,,,,,,,,
51,1,2,,1222,,,110503,1,SN5474,SN16,1130,1130,1606,1606,,
50,1,2,,1223,1,1223,,,,,,,,,,
51,1,2,,1223,,,120608,1,SN16,SN6479,283,283,908,908,,
50,1,2,,1224,1,1224,,,,,,,,,,
51,1,2,,1224,,,120608,1,SN6479,SN16,929,929,1489,1489,,
50,1,2,,1225,1,1225,,,,,,,,,,
51,1,2,,1225,,,111503,1,SN16,SN677,245,245,769,769,,
50,1,2,,1226,1,1226,,,,,,,,,,
51,1,2,,1226,,,121503,1,SN16,SN20015,361,361,901,901,,
50,1,2,,1227,1,1227,,,,,,,,,,
51,1,2,,1227,,,121503,1,SN6214,SN5474,921,921,1293,1293,,
50,1,2,,1228,1,1228,,,,,,,,,,
51,1,2,,1228,,,111301,1,SN655,SN16,711,711,1148,1148,,
50,1,2,,1229,1,1229,,,,,,,,,,
51,1,2,,1229,,,111301,1,SN16,SN655,137,137,697,697,,
50,1,2,,1230,1,1230,,,,,,,,,,
51,1,2,,1230,,,110106,1,SN677,SN5441,823,823,1300,1300,,
50,1,2,,1231,1,1231,,,,,,,,,,
51,1,2,,1231,,,110106,1,SN16,SN677,328,328,814,814,,
50,1,2,,1232,1,1232,,,,,,,,,,
51,1,2,,1232,,,120613,1,SN503,SN16,822,822,1179,1179,,
50,1,2,,1233,1,1233,,,,,,,,,,
51,1,2,,1233,,,111304,1,SN6228,SN16,1041,1041,1505,1505,,
50,1,2,,1234,1,1234,,,,,,,,,,
51,1,2,,1234,,,120613,1,SN16,SN503,370,370,804,804,,
50,1,2,,1235,1,1235,,,,,,,,,,
51,1,2,,1235,,,110502,1,SN6216,SN16,1018,1018,1541,1541,,
50,1,2,,1236,1,1236,,,,,,,,,,
51,1,2,,1236,,,121001,1,SN16,SN1496,104,104,700,700,,
50,1,2,,1237,1,1237,,,,,,,,,,
51,1,2,,1237,,,111003,1,SN16,SN6377,231,231,682,682,,
50,1,2,,1238,1,1238,,,,,,,,,,
51,1,2,,1238,,,111003,1,SN6377,SN16,694,694,1132,1132,,
50,1,2,,1239,1,1239,,,,,,,,,,
51,1,2,,1239,,,122004,1,SN16,SN6970,325,325,956,956,,
50,1,2,,1240,1,1240,,,,,,,,,,
51,1,2,,1240,,,122004,1,SN6970,SN16,970,970,1473,1473,,
50,1,2,,1241,1,1241,,,,,,,,,,
51,1,2,,1241,,,121502,1,SN16,SN20015,249,249,843,843,,
50,1,2,,1242,1,1242,,,,,,,,,,
51,1,2,,1242,,,111302,1,SN5474,SN20015,332,332,881,881,,
50,1,2,,1243,1,1243,,,,,,,,,,
51,1,2,,1243,,,110103,1,SN16,SN677,273,273,724,724,,
50,1,2,,1244,1,1244,,,,,,,,,,
51,1,2,,1244,,,190103,1,SN16,SN7125,374,374,747,747,,
50,1,2,,1245,1,1245,,,,,,,,,,
51,1,2,,1245,,,190103,1,SN7125,SN16,758,758,1172,1172,,
50,1,2,,1246,1,1246,,,,,,,,,,
51,1,2,,1246,,,110101,1,SN3970,SN16,595,595,1187,1187,,
50,1,2,,1247,1,1247,,,,,,,,,,
51,1,2,,1247,,,110101,1,SN16,SN3970,222,222,582,582,,
50,1,2,,1248,1,1248,,,,,,,,,,
51,1,2,,1248,,,110103,1,SN677,SN16,1032,1032,1643,1643,,
50,1,2,,1249,1,1249,,,,,,,,,,
51,1,2,,1249,,,120616,1,SN2182,SN16,679,679,1122,1122,,
50,1,2,,1250,1,1250,,,,,,,,,,
51,1,2,,1250,,,110505,1,SN6216,SN16,1138,1138,1611,1611,,
50,1,2,,1251,1,1251,,,,,,,,,,
51,1,2,,1251,,,110505,1,SN6214,SN20015,765,765,1127,1127,,
50,1,2,,1252,1,1252,,,,,,,,,,
51,1,2,,1252,,,110202,1,SN16,SN3970,255,255,823,823,,
50,1,2,,1253,1,1253,,,,,,,,,,
51,1,2,,1253,,,110202,1,SN3970,SN16,834,834,1219,1219,,
50,1,2,,1254,1,1254,,,,,,,,,,
51,1,2,,1254,,,122001,1,SN7125,SN16,878,878,1454,1454,,
50,1,2,,1255,1,1255,,,,,,,,,,
51,1,2,,1255,,,111501,1,SN5441,SN16,831,831,1375,1375,,
50,1,2,,1256,1,1256,,,,,,,,,,
51,1,2,,1256,,,122001,1,SN16,SN7125,261,261,868,868,,
50,1,2,,1257,1,1257,,,,,,,,,,
51,1,2,,1257,,,120313,1,SN1571,SN16,897,897,1495,1495,,
50,1,2,,1258,1,1258,,,,,,,,,,
51,1,2,,1258,,,110102,1,SN16,SN5441,242,242,640,640,,
50,1,2,,1259,1,1259,,,,,,,,,,
51,1,2,,1259,,,110102,1,SN5441,SN16,946,946,1542,1542,,
50,1,2,,1260,1,1260,,,,,,,,,,
51,1,2,,1260,,,112103,1,SN6542,SN16,989,989,1567,1567,,
50,1,2,,1261,1,1261,,,,,,,,,,
51,1,2,,1261,,,190401,1,SN16,SN3419,248,248,863,863,,
50,1,2,,1262,1,1262,,,,,,,,,,
51,1,2,,1262,,,111501,1,SN16,SN5441,152,152,821,821,,
50,1,2,,1263,1,1263,,,,,,,,,,
51,1,2,,1263,,,190401,1,SN3419,SN16,865,865,1389,1389,,
50,1,2,,1264,1,1264,,,,,,,,,,
51,1,2,,1264,,,110506,1,SN16,SN5474,355,355,881,881,,
50,1,2,,1265,1,1265,,,,,,,,,,
51,1,2,,1265,,,110506,1,SN5474,SN16,891,891,1406,1406,,
50,1,2,,1266,1,1266,,,,,,,,,,
51,1,2,,1266,,,121005,1,SN2770,SN16,753,753,1158,1158,,
50,1,2,,1267,1,1267,,,,,,,,,,
51,1,2,,1267,,,121005,1,SN16,SN2770,264,264,741,741,,
50,1,2,,1268,1,1268,,,,,,,,,,
51,1,2,,1268,,,110606,1,SN16,SN20015,358,358,869,869,,
50,1,2,,1420,2,1420,,,,,,,,,,
51,1,2,,1420,,,112003,1,SN16,SN6542,303,303,651,651,,
51,1,2,,1420,,,112002,2,SN6542,SN6542,780,780,1041,1041,,
50,1,2,,1423,2,1423,,,,,,,,,,
51,1,2,,1423,,,110104,1,SN5441,SN5441,890,890,1161,1161,,
51,1,2,,1423,,,110106,2,SN1618,SN16,1314,1314,1599,1599,,
50,1,2,,1501,1,1501,,,,,,,,,,
51,1,2,,1501,,,110903,1,SN19,SN6552,177,177,681,681,,
50,1,2,,1502,1,1502,,,,,,,,,,
51,1,2,,1502,,,110319,1,SN19,SN7103,205,205,737,737,,
50,1,2,,1503,1,1503,,,,,,,,,,
51,1,2,,1503,,,150403,1,SN19,SN6480,237,237,704,704,,
50,1,2,,1504,1,1504,,,,,,,,,,
51,1,2,,1504,,,110905,1,SN19,SN6158,237,237,899,899,,
50,1,2,,1505,1,1505,,,,,,,,,,
51,1,2,,1505,,,121208,1,SN19,SN6544,237,237,744,744,,
50,1,2,,1506,1,1506,,,,,,,,,,
51,1,2,,1506,,,121201,1,SN19,SN6544,253,253,654,654,,
50,1,2,,1507,1,1507,,,,,,,,,,
51,1,2,,1507,,,121202,1,SN19,SN6544,265,265,803,803,,
50,1,2,,1508,1,1508,,,,,,,,,,
51,1,2,,1508,,,110402,1,SN19,SN6552,270,270,706,706,,
50,1,2,,1509,1,1509,,,,,,,,,,
51,1,2,,1509,,,150307,1,SN19,SN20016,273,273,768,768,,
50,1,2,,1510,1,1510,,,,,,,,,,
51,1,2,,1510,,,120107,1,SN19,SN6689,283,283,848,848,,
50,1,2,,1511,1,1511,,,,,,,,,,
51,1,2,,1511,,,120106,1,SN19,SN5745,303,303,937,937,,
50,1,2,,1512,1,1512,,,,,,,,,,
51,1,2,,1512,,,111704,1,SN19,SN6552,302,302,973,973,,
50,1,2,,1513,1,1513,,,,,,,,,,
51,1,2,,1513,,,150311,1,SN19,SN20016,360,360,965,965,,
50,1,2,,1514,1,1514,,,,,,,,,,
51,1,2,,1514,,,150312,1,SN19,SN20016,390,390,995,995,,
50,1,2,,1515,2,1515,,,,,,,,,,
51,1,2,,1515,,,111906,1,SN19,SN6240,440,440,605,605,,
51,1,2,,1515,,,111903,2,SN6240,SN19,716,716,1173,1173,,
50,1,2,,1516,1,1516,,,,,,,,,,
51,1,2,,1516,,,120201,1,SN5730,SN19,570,570,1163,1163,,
50,1,2,,1517,1,1517,,,,,,,,,,
51,1,2,,1517,,,120212,1,SN5730,SN19,585,585,1091,1091,,
50,1,2,,1518,1,1518,,,,,,,,,,
51,1,2,,1518,,,110909,1,SN6043,SN19,588,588,1226,1226,,
50,1,2,,1519,1,1519,,,,,,,,,,
51,1,2,,1519,,,110311,1,SN19,SN19,592,592,1143,1143,,
50,1,2,,1520,1,1520,,,,,,,,,,
51,1,2,,1520,,,110320,1,SN19,SN7103,592,592,1016,1016,,
50,1,2,,1521,1,1521,,,,,,,,,,
51,1,2,,1521,,,111906,1,SN6240,SN19,627,627,1151,1151,,
50,1,2,,1522,1,1522,,,,,,,,,,
51,1,2,,1522,,,110313,1,SN19,SN7103,665,665,1272,1272,,
50,1,2,,1523,1,1523,,,,,,,,,,
51,1,2,,1523,,,111901,1,SN6240,SN19,687,687,1206,1206,,
50,1,2,,1524,1,1524,,,,,,,,,,
51,1,2,,1524,,,150413,1,SN6480,SN19,687,687,1201,1201,,
50,1,2,,1525,1,1525,,,,,,,,,,
51,1,2,,1525,,,150304,1,SN6226,SN19,711,711,1250,1250,,
50,1,2,,1526,1,1526,,,,,,,,,,
51,1,2,,1526,,,110403,1,SN6042,SN19,730,730,1263,1263,,
50,1,2,,1527,2,1527,,,,,,,,,,
51,1,2,,1527,,,110319,1,SN7103,SN19,751,751,1179,1179,,
51,1,2,,1527,,,110312,2,SN7103,SN19,1253,1253,1423,1423,,
50,1,2,,1528,1,1528,,,,,,,,,,
51,1,2,,1528,,,150307,1,SN6226,SN19,786,786,1410,1410,,
50,1,2,,1529,1,1529,,,,,,,,,,
51,1,2,,1529,,,120207,1,SN5730,SN19,838,838,1406,1406,,
50,1,2,,1530,1,1530,,,,,,,,,,
51,1,2,,1530,,,110804,1,SN6158,SN19,881,881,1535,1535,,
50,1,2,,1531,1,1531,,,,,,,,,,
51,1,2,,1531,,,121702,1,SN6040,SN19,898,898,1475,1475,,
50,1,2,,1532,1,1532,,,,,,,,,,
51,1,2,,1532,,,121204,1,SN6544,SN19,905,905,1406,1406,,
50,1,2,,1533,1,1533,,,,,,,,,,
51,1,2,,1533,,,110905,1,SN6158,SN19,911,911,1538,1538,,
50,1,2,,1534,1,1534,,,,,,,,,,
51,1,2,,1534,,,110802,1,SN6043,SN19,924,924,1474,1474,,
50,1,2,,1535,1,1535,,,,,,,,,,
51,1,2,,1535,,,120210,1,SN5730,SN19,928,928,1482,1482,,
50,1,2,,1536,1,1536,,,,,,,,,,
51,1,2,,1536,,,110803,1,SN6158,SN19,941,941,1547,1547,,
50,1,2,,1537,1,1537,,,,,,,,,,
51,1,2,,1537,,,150311,1,SN6226,SN19,981,981,1551,1551,,
50,1,2,,1538,1,1538,,,,,,,,,,
51,1,2,,1538,,,110320,1,SN7103,SN19,1027,1027,1522,1522,,
50,1,2,,1539,1,1539,,,,,,,,,,
51,1,2,,1539,,,150309,1,SN6226,SN19,741,741,1163,1163,,
50,1,2,,1540,1,1540,,,,,,,,,,
51,1,2,,1540,,,150309,1,SN19,SN20016,330,330,723,723,,
50,1,2,,1541,1,1541,,,,,,,,,,
51,1,2,,1541,,,120110,1,SN5745,SN19,831,831,1407,1407,,
50,1,2,,1542,1,1542,,,,,,,,,,
51,1,2,,1542,,,120110,1,SN19,SN5745,359,359,818,818,,
50,1,2,,1543,1,1543,,,,,,,,,,
51,1,2,,1543,,,120211,1,SN5730,SN5730,853,853,1407,1407,,
50,1,2,,1544,1,1544,,,,,,,,,,
51,1,2,,1544,,,120211,1,SN19,SN5730,367,367,837,837,,
50,1,2,,1546,1,1546,,,,,,,,,,
51,1,2,,1546,,,120213,1,SN19,SN19,601,601,1120,1120,,
50,1,2,,1547,1,1547,,,,,,,,,,
51,1,2,,1547,,,112201,1,SN19,SN6552,260,260,837,837,,
50,1,2,,1548,1,1548,,,,,,,,,,
51,1,2,,1548,,,121202,1,SN6544,SN19,815,815,1235,1235,,
50,1,2,,1549,1,1549,,,,,,,,,,
51,1,2,,1549,,,122105,1,SN19,SN7063,302,302,875,875,,
50,1,2,,1550,1,1550,,,,,,,,,,
51,1,2,,1550,,,122105,1,SN7063,SN19,899,899,1560,1560,,
50,1,2,,1551,1,1551,,,,,,,,,,
51,1,2,,1551,,,150312,1,SN6226,SN19,1011,1011,1581,1581,,
50,1,2,,1552,1,1552,,,,,,,,,,
51,1,2,,1552,,,120103,1,SN5745,SN6689,771,771,1350,1350,,
50,1,2,,1553,1,1553,,,,,,,,,,
51,1,2,,1553,,,120103,1,SN19,SN5745,104,104,759,759,,
50,1,2,,1554,1,1554,,,,,,,,,,
51,1,2,,1554,,,110404,1,SN19,SN6552,276,276,927,927,,
50,1,2,,1555,1,1555,,,,,,,,,,
51,1,2,,1555,,,110404,1,SN6038,SN19,941,941,1465,1465,,
50,1,2,,1557,1,1557,,,,,,,,,,
51,1,2,,1557,,,110904,1,SN19,SN6552,207,207,834,834,,
50,1,2,,1559,1,1559,,,,,,,,,,
51,1,2,,1559,,,150308,1,SN19,SN20016,309,309,830,830,,
50,1,2,,1561,1,1561,,,,,,,,,,
51,1,2,,1561,,,120113,1,SN19,SN1819,371,371,1018,1018,,
50,1,2,,1562,1,1562,,,,,,,,,,
51,1,2,,1562,,,120113,1,SN1819,SN19,1032,1032,1596,1596,,
50,1,2,,1563,1,1563,,,,,,,,,,
51,1,2,,1563,,,150412,1,SN19,SN5458,362,362,947,947,,
50,1,2,,1564,1,1564,,,,,,,,,,
51,1,2,,1564,,,121203,1,SN6545,SN19,1003,1003,1571,1571,,
50,1,2,,1565,1,1565,,,,,,,,,,
51,1,2,,1565,,,121203,1,SN19,SN6544,256,256,773,773,,
50,1,2,,1566,1,1566,,,,,,,,,,
51,1,2,,1566,,,150313,1,SN1136,SN19,1041,1041,1605,1605,,
50,1,2,,1567,1,1567,,,,,,,,,,
51,1,2,,1567,,,150313,1,SN19,SN1136,395,395,1027,1027,,
50,1,2,,1568,1,1568,,,,,,,,,,
51,1,2,,1568,,,110405,1,SN19,SN297,331,331,911,911,,
50,1,2,,1569,1,1569,,,,,,,,,,
51,1,2,,1569,,,150310,1,SN6226,SN19,861,861,1370,1370,,
50,1,2,,1570,1,1570,,,,,,,,,,
51,1,2,,1570,,,110405,1,SN297,SN19,923,923,1565,1565,,
50,1,2,,1571,1,1571,,,,,,,,,,
51,1,2,,1571,,,110907,1,SN6043,SN19,807,807,1370,1370,,
50,1,2,,1572,1,1572,,,,,,,,,,
51,1,2,,1572,,,150310,1,SN19,SN20016,329,329,845,845,,
50,1,2,,1573,1,1573,,,,,,,,,,
51,1,2,,1573,,,110907,1,SN19,SN6552,267,267,788,788,,
50,1,2,,1574,1,1574,,,,,,,,,,
51,1,2,,1574,,,111704,1,SN6040,SN19,988,988,1594,1594,,
50,1,2,,1575,2,1575,,,,,,,,,,
51,1,2,,1575,,,120112,1,SN6689,SN19,921,921,1213,1213,,
51,1,2,,1575,,,120103,2,SN6689,SN19,1380,1380,1519,1519,,
50,1,2,,1576,1,1576,,,,,,,,,,
51,1,2,,1576,,,120112,1,SN19,SN6689,339,339,908,908,,
50,1,2,,1577,1,1577,,,,,,,,,,
51,1,2,,1577,,,121705,1,SN19,SN6552,355,355,1005,1005,,
50,1,2,,1578,2,1578,,,,,,,,,,
51,1,2,,1578,,,121705,1,SN6029,SN19,1018,1018,1201,1201,,
51,1,2,,1578,,,121703,2,SN6029,SN19,1318,1318,1577,1577,,
50,1,2,,1579,1,1579,,,,,,,,,,
51,1,2,,1579,,,110303,1,SN19,SN7103,224,224,697,697,,
50,1,2,,1580,1,1580,,,,,,,,,,
51,1,2,,1580,,,120101,1,SN19,SN6689,44,44,698,698,,
50,1,2,,1581,1,1581,,,,,,,,,,
51,1,2,,1581,,,120101,1,SN6689,SN19,712,712,1378,1378,,
50,1,2,,1582,1,1582,,,,,,,,,,
51,1,2,,1582,,,120105,1,SN6545,SN19,943,943,1519,1519,,
50,1,2,,1583,1,1583,,,,,,,,,,
51,1,2,,1583,,,110406,1,SN6029,SN19,778,778,1423,1423,,
50,1,2,,1584,1,1584,,,,,,,,,,
51,1,2,,1584,,,110906,1,SN19,SN6552,270,270,894,894,,
50,1,2,,1585,2,1585,,,,,,,,,,
51,1,2,,1585,,,110906,1,SN6043,SN19,909,909,1178,1178,,
51,1,2,,1585,,,110904,2,SN6043,SN19,1274,1274,1579,1579,,
50,1,2,,1587,1,1587,,,,,,,,,,
51,1,2,,1587,,,111705,1,SN19,SN6552,361,361,885,885,,
50,1,2,,1588,1,1588,,,,,,,,,,
51,1,2,,1588,,,150412,1,SN5458,SN19,960,960,1523,1523,,
50,1,2,,1590,1,1590,,,,,,,,,,
51,1,2,,1590,,,110801,1,SN6043,SN19,822,822,1368,1368,,
50,1,2,,1591,1,1591,,,,,,,,,,
51,1,2,,1591,,,110801,1,SN19,SN6552,251,251,803,803,,
50,1,2,,1593,1,1593,,,,,,,,,,
51,1,2,,1593,,,121704,1,SN19,SN6552,299,299,945,945,,
50,1,2,,1594,1,1594,,,,,,,,,,
51,1,2,,1594,,,150408,1,SN1862,SN19,713,713,1133,1133,,
50,1,2,,1595,1,1595,,,,,,,,,,
51,1,2,,1595,,,150408,1,SN19,SN1862,315,315,696,696,,
50,1,2,,1596,2,1596,,,,,,,,,,
51,1,2,,1596,,,110302,1,SN19,SN19,88,88,189,189,,
51,1,2,,1596,,,110306,2,SN19,SN19,294,294,584,584,,
50,1,2,,1597,1,1597,,,,,,,,,,
51,1,2,,1597,,,120105,1,SN6544,SN6545,323,323,931,931,,
50,1,2,,1598,1,1598,,,,,,,,,,
51,1,2,,1598,,,121201,1,SN6544,SN19,669,669,1199,1199,,
50,1,2,,1599,1,1599,,,,,,,,,,
51,1,2,,1599,,,120209,1,SN5730,SN19,689,689,1191,1191,,
50,1,2,,1600,2,1600,,,,,,,,,,
51,1,2,,1600,,,120209,1,SN19,SN5730,313,313,676,676,,
51,1,2,,1600,,,120202,2,SN5730,SN5730,793,793,987,987,,
50,1,2,,1601,1,1601,,,,,,,,,,
51,1,2,,1601,,,110312,1,SN19,SN7103,629,629,1242,1242,,
50,1,2,,1602,1,1602,,,,,,,,,,
51,1,2,,1602,,,150414,1,SN19,SN19,707,707,1143,1143,,
50,1,2,,1603,1,1603,,,,,,,,,,
51,1,2,,1603,,,110407,1,SN6038,SN19,911,911,1496,1496,,
50,1,2,,1604,1,1604,,,,,,,,,,
51,1,2,,1604,,,110407,1,SN19,SN6552,333,333,897,897,,
50,1,2,,1605,1,1605,,,,,,,,,,
51,1,2,,1605,,,110901,1,SN19,SN297,117,117,762,762,,
50,1,2,,1606,1,1606,,,,,,,,,,
51,1,2,,1606,,,110901,1,SN297,SN19,773,773,1391,1391,,
50,1,2,,1607,2,1607,,,,,,,,,,
51,1,2,,1607,,,111706,1,SN6029,SN19,928,928,1117,1117,,
51,1,2,,1607,,,111707,2,SN19,SN19,1186,1186,1547,1547,,
50,1,2,,1608,1,1608,,,,,,,,,,
51,1,2,,1608,,,111706,1,SN19,SN6552,391,391,915,915,,
50,1,2,,1609,1,1609,,,,,,,,,,
51,1,2,,1609,,,110802,1,SN19,SN6552,257,257,908,908,,
50,1,2,,1610,1,1610,,,,,,,,,,
51,1,2,,1610,,,121703,1,SN6042,SN6552,780,780,1303,1303,,
50,1,2,,1611,1,1611,,,,,,,,,,
51,1,2,,1611,,,121703,1,SN19,SN6552,267,267,762,762,,
50,1,2,,1612,2,1612,,,,,,,,,,
51,1,2,,1612,,,110301,1,SN19,SN19,28,28,249,249,,
51,1,2,,1612,,,110307,2,SN19,SN19,328,328,624,624,,
50,1,2,,1613,1,1613,,,,,,,,,,
51,1,2,,1613,,,121206,1,SN6252,SN19,956,956,1544,1544,,
50,1,2,,1614,1,1614,,,,,,,,,,
51,1,2,,1614,,,121206,1,SN19,SN6252,309,309,944,944,,
50,1,2,,1615,1,1615,,,,,,,,,,
51,1,2,,1615,,,122101,1,SN7063,SN19,839,839,1478,1478,,
50,1,2,,1616,1,1616,,,,,,,,,,
51,1,2,,1616,,,122101,1,SN19,SN7063,251,251,815,815,,
50,1,2,,1617,1,1617,,,,,,,,,,
51,1,2,,1617,,,120208,1,SN1078,SN19,910,910,1556,1556,,
50,1,2,,1618,1,1618,,,,,,,,,,
51,1,2,,1618,,,120208,1,SN19,SN1078,326,326,888,888,,
50,1,2,,1619,1,1619,,,,,,,,,,
51,1,2,,1619,,,150303,1,SN19,SN1136,196,196,847,847,,
50,1,2,,1620,1,1620,,,,,,,,,,
51,1,2,,1620,,,150303,1,SN1136,SN19,861,861,1421,1421,,
50,1,2,,1621,1,1621,,,,,,,,,,
51,1,2,,1621,,,110803,1,SN19,SN6158,307,307,929,929,,
50,1,2,,1622,1,1622,,,,,,,,,,
51,1,2,,1622,,,121702,1,SN19,SN6552,277,277,884,884,,
50,1,2,,1624,1,1624,,,,,,,,,,
51,1,2,,1624,,,122102,1,SN7063,SN7074,664,664,1234,1234,,
50,1,2,,1625,1,1625,,,,,,,,,,
51,1,2,,1625,,,150402,1,SN1862,SN19,890,890,1472,1472,,
50,1,2,,1626,1,1626,,,,,,,,,,
51,1,2,,1626,,,150302,1,SN19,SN1136,140,140,787,787,,
50,1,2,,1627,1,1627,,,,,,,,,,
51,1,2,,1627,,,150302,1,SN1136,SN19,801,801,1425,1425,,
50,1,2,,1628,2,1628,,,,,,,,,,
51,1,2,,1628,,,110314,1,SN19,SN19,702,702,1122,1122,,
51,1,2,,1628,,,110316,2,SN19,SN19,1201,1201,1349,1349,,
50,1,2,,1629,1,1629,,,,,,,,,,
51,1,2,,1629,,,110903,1,SN6043,SN19,693,693,1120,1120,,
50,1,2,,1630,1,1630,,,,,,,,,,
51,1,2,,1630,,,121701,1,SN19,SN6552,230,230,763,763,,
50,1,2,,1631,1,1631,,,,,,,,,,
51,1,2,,1631,,,121701,1,SN6040,SN19,778,778,1375,1375,,
50,1,2,,1632,1,1632,,,,,,,,,,
51,1,2,,1632,,,121204,1,SN19,SN6544,282,282,893,893,,
50,1,2,,1633,1,1633,,,,,,,,,,
51,1,2,,1633,,,111902,1,SN19,SN6240,271,271,755,755,,
50,1,2,,1634,1,1634,,,,,,,,,,
51,1,2,,1634,,,111902,1,SN6240,SN19,772,772,1228,1228,,
50,1,2,,1635,1,1635,,,,,,,,,,
51,1,2,,1635,,,122103,1,SN7063,SN7074,719,719,1292,1292,,
50,1,2,,1636,1,1636,,,,,,,,,,
51,1,2,,1636,,,122103,1,SN19,SN7063,251,251,696,696,,
50,1,2,,1637,1,1637,,,,,,,,,,
51,1,2,,1637,,,150301,1,SN6226,SN20016,625,625,1230,1230,,
50,1,2,,1638,1,1638,,,,,,,,,,
51,1,2,,1638,,,150301,1,SN19,SN20016,83,83,602,602,,
50,1,2,,1639,1,1639,,,,,,,,,,
51,1,2,,1639,,,150402,1,SN19,SN1862,86,86,666,666,,
50,1,2,,1640,1,1640,,,,,,,,,,
51,1,2,,1640,,,110902,1,SN6226,SN20016,667,667,1270,1270,,
50,1,2,,1641,1,1641,,,,,,,,,,
51,1,2,,1641,,,110902,1,SN19,SN20016,147,147,647,647,,
50,1,2,,1642,1,1642,,,,,,,,,,
51,1,2,,1642,,,111701,1,SN19,SN6552,241,241,922,922,,
50,1,2,,1643,1,1643,,,,,,,,,,
51,1,2,,1643,,,111701,1,SN6043,SN19,938,938,1464,1464,,
50,1,2,,1644,1,1644,,,,,,,,,,
51,1,2,,1644,,,150404,1,SN19,SN6480,252,252,811,811,,
50,1,2,,1645,1,1645,,,,,,,,,,
51,1,2,,1645,,,111903,1,SN19,SN6240,269,269,694,694,,
50,1,2,,1646,1,1646,,,,,,,,,,
51,1,2,,1646,,,120216,1,SN1078,SN19,1001,1001,1614,1614,,
50,1,2,,1647,1,1647,,,,,,,,,,
51,1,2,,1647,,,120216,1,SN19,SN1078,328,328,980,980,,
50,1,2,,1649,1,1649,,,,,,,,,,
51,1,2,,1649,,,111702,1,SN19,SN6552,253,253,775,775,,
50,1,2,,1650,1,1650,,,,,,,,,,
51,1,2,,1650,,,110308,1,SN7103,SN19,675,675,1233,1233,,
50,1,2,,1651,1,1651,,,,,,,,,,
51,1,2,,1651,,,150405,1,SN19,SN6480,265,265,734,734,,
50,1,2,,1652,1,1652,,,,,,,,,,
51,1,2,,1652,,,150405,1,SN6480,SN19,754,754,1360,1360,,
50,1,2,,1653,2,1653,,,,,,,,,,
51,1,2,,1653,,,110308,1,SN19,SN7103,345,345,656,656,,
51,1,2,,1653,,,110321,2,SN19,SN7103,742,742,936,936,,
50,1,2,,1654,1,1654,,,,,,,,,,
51,1,2,,1654,,,120204,1,SN5730,SN19,1079,1079,1586,1586,,
50,1,2,,1655,2,1655,,,,,,,,,,
51,1,2,,1655,,,111905,1,SN6240,SN19,832,832,1176,1176,,
51,1,2,,1655,,,111907,2,SN19,SN19,1275,1275,1431,1431,,
50,1,2,,1656,1,1656,,,,,,,,,,
51,1,2,,1656,,,111905,1,SN19,SN6240,353,353,817,817,,
50,1,2,,1657,1,1657,,,,,,,,,,
51,1,2,,1657,,,120204,1,SN19,SN5730,160,160,661,661,,
50,1,2,,1658,1,1658,,,,,,,,,,
51,1,2,,1658,,,110318,1,SN19,SN7103,265,265,836,836,,
50,1,2,,1659,2,1659,,,,,,,,,,
51,1,2,,1659,,,110318,1,SN7103,SN19,848,848,1185,1185,,
51,1,2,,1659,,,110313,2,SN7103,SN19,1283,1283,1521,1521,,
50,1,2,,1660,1,1660,,,,,,,,,,
51,1,2,,1660,,,121208,1,SN6544,SN19,755,755,1181,1181,,
50,1,2,,1661,1,1661,,,,,,,,,,
51,1,2,,1661,,,120203,1,SN19,SN5730,130,130,616,616,,
50,1,2,,1662,1,1662,,,,,,,,,,
51,1,2,,1662,,,150314,1,SN19,SN19,594,594,1145,1145,,
50,1,2,,1663,1,1663,,,,,,,,,,
51,1,2,,1663,,,150406,1,SN6480,SN19,901,901,1468,1468,,
50,1,2,,1664,1,1664,,,,,,,,,,
51,1,2,,1664,,,150406,1,SN19,SN6480,306,306,886,886,,
50,1,2,,1665,1,1665,,,,,,,,,,
51,1,2,,1665,,,120203,1,SN5730,SN19,630,630,1133,1133,,
50,1,2,,1666,1,1666,,,,,,,,,,
51,1,2,,1666,,,111901,1,SN19,SN6240,241,241,664,664,,
50,1,2,,1668,1,1668,,,,,,,,,,
51,1,2,,1668,,,120108,1,SN19,SN5745,329,329,968,968,,
50,1,2,,1669,1,1669,,,,,,,,,,
51,1,2,,1669,,,120207,1,SN19,SN5730,285,285,822,822,,
50,1,2,,1670,2,1670,,,,,,,,,,
51,1,2,,1670,,,150411,1,SN6480,SN19,976,976,1186,1186,,
