record type,booking id,direction num,direction name,route id,route variant,sequence num,total sequence num,from timepoint name,to timepoint name,from longitude,from latitude,to longitude,to latitude,from stop name,to stop name,from timepoint id,to timepoint id,from stop id,to stop id
80,1,1,INBOUND,121,-,9,51,,,-115.260359,36.191776,-115.26017,36.187979,SN6449,SN3722,0,0,6449,3722
80,1,1,INBOUND,121,-,10,51,,,-115.26017,36.187979,-115.260158,36.185429,SN3722,SN342,0,0,3722,342
80,1,1,INBOUND,121,-,11,51,,,-115.260158,36.185429,-115.260118,36.180825,SN342,SN6166,0,0,342,6166
80,1,1,INBOUND,121,-,12,51,,,-115.260118,36.180825,-115.260042,36.176066,SN6166,SN6167,0,0,6166,6167
80,1,1,INBOUND,121,-,13,51,,,-115.260042,36.176066,-115.260744,36.174134,SN6167,SN6161,0,0,6167,6161
80,1,1,INBOUND,121,-,14,51,,,-115.260744,36.174134,-115.264545,36.174081,SN6161,SN6162,0,0,6161,6162
80,1,1,INBOUND,121,-,15,51,,,-115.264545,36.174081,-115.269638,36.174003,SN6162,SN6163,0,0,6162,6163
80,1,1,INBOUND,121,-,16,51,,,-115.269638,36.174003,-115.273923,36.173908,SN6163,SN6164,0,0,6163,6164
80,1,1,INBOUND,121,-,17,51,,SN6145,-115.273923,36.173908,-115.278138,36.173179,SN6164,SN6145,0,6145,6164,6145
80,1,1,INBOUND,121,-,18,51,SN6145,,-115.278138,36.173179,-115.278097,36.17035,SN6145,SN6165,6145,0,6145,6165
80,1,1,INBOUND,121,-,19,51,,,-115.278097,36.17035,-115.278081,36.165713,SN6165,SN5886,0,0,6165,5886
80,1,1,INBOUND,121,-,20,51,,,-115.278081,36.165713,-115.278464,36.162479,SN5886,SN6450,0,0,5886,6450
80,1,1,INBOUND,121,-,21,51,,SN6540,-115.278464,36.162479,-115.280356,36.158331,SN6450,SN6540,0,6540,6450,6540
80,1,1,INBOUND,121,-,22,51,SN6540,,-115.280356,36.158331,-115.279709,36.150937,SN6540,SN6610,6540,0,6540,6610
80,1,1,INBOUND,121,-,23,51,,SN6539,-115.279709,36.150937,-115.279116,36.143489,SN6610,SN6539,0,6539,6610,6539
80,1,1,INBOUND,121,-,24,51,SN6539,,-115.279116,36.143489,-115.279106,36.139997,SN6539,SN822,6539,0,6539,822
80,1,1,INBOUND,121,-,25,51,,,-115.279106,36.139997,-115.279101,36.137366,SN822,SN823,0,0,822,823
80,1,1,INBOUND,121,-,26,51,,,-115.279101,36.137366,-115.2791,36.134535,SN823,SN816,0,0,823,816
80,1,1,INBOUND,121,-,27,51,,,-115.2791,36.134535,-115.279098,36.128788,SN816,SN6188,0,0,816,6188
80,1,1,INBOUND,121,-,28,51,,,-115.279098,36.128788,-115.279131,36.125536,SN6188,SN5121,0,0,6188,5121
80,1,1,INBOUND,121,-,29,51,,,-115.279131,36.125536,-115.27913,36.121845,SN5121,SN5122,0,0,5121,5122
80,1,1,INBOUND,121,-,30,51,,,-115.27913,36.121845,-115.279169,36.118128,SN5122,SN5782,0,0,5122,5782
80,1,1,INBOUND,121,-,31,51,,SN5783,-115.279169,36.118128,-115.279199,36.114308,SN5782,SN5783,0,5783,5782,5783
80,1,1,INBOUND,121,-,32,51,SN5783,,-115.279199,36.114308,-115.279239,36.11071,SN5783,SN5784,5783,0,5783,5784
80,1,1,INBOUND,121,-,33,51,,,-115.279239,36.11071,-115.279299,36.107039,SN5784,SN5785,0,0,5784,5785
80,1,1,INBOUND,121,-,34,51,,,-115.279299,36.107039,-115.279359,36.103319,SN5785,SN5786,0,0,5785,5786
80,1,1,INBOUND,121,-,35,51,,SN6537,-115.279359,36.103319,-115.27941,36.099574,SN5786,SN6537,0,6537,5786,6537
80,1,1,INBOUND,121,-,36,51,SN6537,,-115.27941,36.099574,-115.279386,36.095951,SN6537,SN6612,6537,0,6537,6612
80,1,1,INBOUND,121,-,37,51,,,-115.279386,36.095951,-115.279395,36.093207,SN6612,SN6613,0,0,6612,6613
80,1,1,INBOUND,121,-,38,51,,,-115.279395,36.093207,-115.279383,36.087713,SN6613,SN6614,0,0,6613,6614
80,1,1,INBOUND,121,-,39,51,,,-115.279383,36.087713,-115.279437,36.084468,SN6614,SN6615,0,0,6614,6615
80,1,1,INBOUND,121,-,40,51,,,-115.279437,36.084468,-115.279526,36.077336,SN6615,SN6616,0,0,6615,6616
80,1,1,INBOUND,121,-,41,51,,,-115.279526,36.077336,-115.279589,36.073472,SN6616,SN6617,0,0,6616,6617
80,1,1,INBOUND,121,-,42,51,,SN6536,-115.279589,36.073472,-115.279579,36.069895,SN6617,SN6536,0,6536,6617,6536
80,1,1,INBOUND,121,-,43,51,SN6536,,-115.279579,36.069895,-115.279406,36.060274,SN6536,SN6618,6536,0,6536,6618
80,1,1,INBOUND,121,-,44,51,,SN7022,-115.279406,36.060274,-115.279324,36.055071,SN6618,SN7022,0,7022,6618,7022
80,1,1,INBOUND,121,-,45,51,SN7022,,-115.279324,36.055071,-115.279257,36.047055,SN7022,SN7023,7022,0,7022,7023
80,1,1,INBOUND,121,-,46,51,,,-115.279257,36.047055,-115.27913,36.041222,SN7023,SN7024,0,0,7023,7024
80,1,1,INBOUND,121,-,47,51,,,-115.27913,36.041222,-115.279081,36.036724,SN7024,SN7025,0,0,7024,7025
80,1,1,INBOUND,121,-,48,51,,,-115.279081,36.036724,-115.279063,36.032856,SN7025,SN7026,0,0,7025,7026
80,1,1,INBOUND,121,-,49,51,,,-115.279063,36.032856,-115.278918,36.030104,SN7026,SN7027,0,0,7026,7027
80,1,1,INBOUND,121,-,50,51,,,-115.278918,36.030104,-115.278986,36.025403,SN7027,SN7028,0,0,7027,7028
80,1,1,INBOUND,121,-,51,51,,SN7031,-115.278986,36.025403,-115.27924,36.021808,SN7028,SN7031,0,7031,7028,7031
80,1,0,OUTBOUND,122,A,1,36,SN6937,,-115.172615,35.963467,-115.172634,35.967579,SN6937,SN6929,6937,0,6937,6929
80,1,0,OUTBOUND,122,A,2,36,,SN6930,-115.172634,35.967579,-115.172092,35.977221,SN6929,SN6930,0,6930,6929,6930
80,1,0,OUTBOUND,122,A,3,36,SN6930,,-115.172092,35.977221,-115.16772,35.97727,SN6930,SN6931,6930,0,6930,6931
80,1,0,OUTBOUND,122,A,4,36,,SN6932,-115.16772,35.97727,-115.163779,35.976887,SN6931,SN6932,0,6932,6931,6932
80,1,0,OUTBOUND,122,A,5,36,SN6932,,-115.163779,35.976887,-115.163415,35.973321,SN6932,SN6933,6932,0,6932,6933
80,1,0,OUTBOUND,122,A,6,36,,,-115.163415,35.973321,-115.155012,35.979471,SN6933,SN7246,0,0,6933,7246
80,1,0,OUTBOUND,122,A,7,36,,SN7247,-115.155012,35.979471,-115.150789,35.983583,SN7246,SN7247,0,7247,7246,7247
80,1,0,OUTBOUND,122,A,8,36,SN7247,,-115.150789,35.983583,-115.140393,35.988162,SN7247,SN6936,7247,0,7247,6936
80,1,0,OUTBOUND,122,A,9,36,,SN6694,-115.140393,35.988162,-115.137117,35.992048,SN6936,SN6694,0,6694,6936,6694
80,1,0,OUTBOUND,122,A,10,36,SN6694,,-115.137117,35.992048,-115.138081,35.995913,SN6694,SN6731,6694,0,6694,6731
80,1,0,OUTBOUND,122,A,11,36,,,-115.138081,35.995913,-115.136762,35.999496,SN6731,SN6732,0,0,6731,6732
80,1,0,OUTBOUND,122,A,12,36,,,-115.136762,35.999496,-115.136808,36.003615,SN6732,SN6733,0,0,6732,6733
80,1,0,OUTBOUND,122,A,13,36,,,-115.136808,36.003615,-115.136815,36.006708,SN6733,SN6734,0,0,6733,6734
80,1,0,OUTBOUND,122,A,14,36,,,-115.136815,36.006708,-115.13669,36.010269,SN6734,SN6735,0,0,6734,6735
80,1,0,OUTBOUND,122,A,15,36,,SN6657,-115.13669,36.010269,-115.136555,36.013705,SN6735,SN6657,0,6657,6735,6657
80,1,0,OUTBOUND,122,A,16,36,SN6657,,-115.136555,36.013705,-115.136442,36.017138,SN6657,SN6736,6657,0,6657,6736
80,1,0,OUTBOUND,122,A,17,36,,,-115.136442,36.017138,-115.136297,36.021009,SN6736,SN6737,0,0,6736,6737
80,1,0,OUTBOUND,122,A,18,36,,,-115.136297,36.021009,-115.136203,36.023554,SN6737,SN6738,0,0,6737,6738
80,1,0,OUTBOUND,122,A,19,36,,,-115.136203,36.023554,-115.13602,36.028383,SN6738,SN6739,0,0,6738,6739
80,1,0,OUTBOUND,122,A,20,36,,,-115.13602,36.028383,-115.136045,36.031979,SN6739,SN6740,0,0,6739,6740
80,1,0,OUTBOUND,122,A,21,36,,SN6658,-115.136045,36.031979,-115.135998,36.035846,SN6740,SN6658,0,6658,6740,6658
80,1,0,OUTBOUND,122,A,22,36,SN6658,,-115.135998,36.035846,-115.136065,36.039378,SN6658,SN6741,6658,0,6658,6741
80,1,0,OUTBOUND,122,A,23,36,,,-115.136065,36.039378,-115.13608,36.043106,SN6741,SN6742,0,0,6741,6742
80,1,0,OUTBOUND,122,A,24,36,,,-115.13608,36.043106,-115.140702,36.047472,SN6742,SN6743,0,0,6742,6743
80,1,0,OUTBOUND,122,A,25,36,,,-115.140702,36.047472,-115.140695,36.052689,SN6743,SN6744,0,0,6743,6744
80,1,0,OUTBOUND,122,A,26,36,,SN6659,-115.140695,36.052689,-115.14074,36.056422,SN6744,SN6659,0,6659,6744,6659
80,1,0,OUTBOUND,122,A,27,36,SN6659,,-115.14074,36.056422,-115.140991,36.061885,SN6659,SN6745,6659,0,6659,6745
80,1,0,OUTBOUND,122,A,28,36,,,-115.140991,36.061885,-115.141721,36.06636,SN6745,SN4333,0,0,6745,4333
80,1,0,OUTBOUND,122,A,29,36,,,-115.141721,36.06636,-115.144085,36.062453,SN4333,SN6051,0,0,4333,6051
80,1,0,OUTBOUND,122,A,30,36,,,-115.144085,36.062453,-115.146153,36.06565,SN6051,SN4344,0,0,6051,4344
80,1,0,OUTBOUND,122,A,31,36,,,-115.146153,36.06565,-115.148945,36.06801,SN4344,SN4345,0,0,4344,4345
80,1,0,OUTBOUND,122,A,32,36,,,-115.148945,36.06801,-115.154677,36.067426,SN4345,SN4334,0,0,4345,4334
80,1,0,OUTBOUND,122,A,33,36,,,-115.154677,36.067426,-115.155396,36.064291,SN4334,SN4372,0,0,4334,4372
80,1,0,OUTBOUND,122,A,34,36,,,-115.155396,36.064291,-115.161983,36.064283,SN4372,SN5381,0,0,4372,5381
80,1,0,OUTBOUND,122,A,35,36,,,-115.161983,36.064283,-115.163338,36.066339,SN5381,SN4119,0,0,5381,4119
80,1,0,OUTBOUND,122,A,36,36,,SN6552,-115.163338,36.066339,-115.16557,36.06841,SN4119,SN6552,0,6552,4119,6552
80,1,0,OUTBOUND,122,B,1,34,SN6930,,-115.172092,35.977221,-115.16772,35.97727,SN6930,SN6931,6930,0,6930,6931
80,1,0,OUTBOUND,122,B,2,34,,SN6932,-115.16772,35.97727,-115.163779,35.976887,SN6931,SN6932,0,6932,6931,6932
80,1,0,OUTBOUND,122,B,3,34,SN6932,,-115.163779,35.976887,-115.163415,35.973321,SN6932,SN6933,6932,0,6932,6933
80,1,0,OUTBOUND,122,B,4,34,,,-115.163415,35.973321,-115.155012,35.979471,SN6933,SN7246,0,0,6933,7246
80,1,0,OUTBOUND,122,B,5,34,,SN7247,-115.155012,35.979471,-115.150789,35.983583,SN7246,SN7247,0,7247,7246,7247
80,1,0,OUTBOUND,122,B,6,34,SN7247,,-115.150789,35.983583,-115.140393,35.988162,SN7247,SN6936,7247,0,7247,6936
80,1,0,OUTBOUND,122,B,7,34,,SN6694,-115.140393,35.988162,-115.137117,35.992048,SN6936,SN6694,0,6694,6936,6694
80,1,0,OUTBOUND,122,B,8,34,SN6694,,-115.137117,35.992048,-115.138081,35.995913,SN6694,SN6731,6694,0,6694,6731
80,1,0,OUTBOUND,122,B,9,34,,,-115.138081,35.995913,-115.136762,35.999496,SN6731,SN6732,0,0,6731,6732
80,1,0,OUTBOUND,122,B,10,34,,,-115.136762,35.999496,-115.136808,36.003615,SN6732,SN6733,0,0,6732,6733
80,1,0,OUTBOUND,122,B,11,34,,,-115.136808,36.003615,-115.136815,36.006708,SN6733,SN6734,0,0,6733,6734
80,1,0,OUTBOUND,122,B,12,34,,,-115.136815,36.006708,-115.13669,36.010269,SN6734,SN6735,0,0,6734,6735
80,1,0,OUTBOUND,122,B,13,34,,SN6657,-115.13669,36.010269,-115.136555,36.013705,SN6735,SN6657,0,6657,6735,6657
80,1,0,OUTBOUND,122,B,14,34,SN6657,,-115.136555,36.013705,-115.136442,36.017138,SN6657,SN6736,6657,0,6657,6736
80,1,0,OUTBOUND,122,B,15,34,,,-115.136442,36.017138,-115.136297,36.021009,SN6736,SN6737,0,0,6736,6737
80,1,0,OUTBOUND,122,B,16,34,,,-115.136297,36.021009,-115.136203,36.023554,SN6737,SN6738,0,0,6737,6738
80,1,0,OUTBOUND,122,B,17,34,,,-115.136203,36.023554,-115.13602,36.028383,SN6738,SN6739,0,0,6738,6739
80,1,0,OUTBOUND,122,B,18,34,,,-115.13602,36.028383,-115.136045,36.031979,SN6739,SN6740,0,0,6739,6740
80,1,0,OUTBOUND,122,B,19,34,,SN6658,-115.136045,36.031979,-115.135998,36.035846,SN6740,SN6658,0,6658,6740,6658
80,1,0,OUTBOUND,122,B,20,34,SN6658,,-115.135998,36.035846,-115.136065,36.039378,SN6658,SN6741,6658,0,6658,6741
80,1,0,OUTBOUND,122,B,21,34,,,-115.136065,36.039378,-115.13608,36.043106,SN6741,SN6742,0,0,6741,6742
80,1,0,OUTBOUND,122,B,22,34,,,-115.13608,36.043106,-115.140702,36.047472,SN6742,SN6743,0,0,6742,6743
80,1,0,OUTBOUND,122,B,23,34,,,-115.140702,36.047472,-115.140695,36.052689,SN6743,SN6744,0,0,6743,6744
80,1,0,OUTBOUND,122,B,24,34,,SN6659,-115.140695,36.052689,-115.14074,36.056422,SN6744,SN6659,0,6659,6744,6659
80,1,0,OUTBOUND,122,B,25,34,SN6659,,-115.14074,36.056422,-115.140991,36.061885,SN6659,SN6745,6659,0,6659,6745
80,1,0,OUTBOUND,122,B,26,34,,,-115.140991,36.061885,-115.141721,36.06636,SN6745,SN4333,0,0,6745,4333
80,1,0,OUTBOUND,122,B,27,34,,,-115.141721,36.06636,-115.144085,36.062453,SN4333,SN6051,0,0,4333,6051
80,1,0,OUTBOUND,122,B,28,34,,,-115.144085,36.062453,-115.146153,36.06565,SN6051,SN4344,0,0,6051,4344
80,1,0,OUTBOUND,122,B,29,34,,,-115.146153,36.06565,-115.148945,36.06801,SN4344,SN4345,0,0,4344,4345
80,1,0,OUTBOUND,122,B,30,34,,,-115.148945,36.06801,-115.154677,36.067426,SN4345,SN4334,0,0,4345,4334
80,1,0,OUTBOUND,122,B,31,34,,,-115.154677,36.067426,-115.155396,36.064291,SN4334,SN4372,0,0,4334,4372
80,1,0,OUTBOUND,122,B,32,34,,,-115.155396,36.064291,-115.161983,36.064283,SN4372,SN5381,0,0,4372,5381
80,1,0,OUTBOUND,122,B,33,34,,,-115.161983,36.064283,-115.163338,36.066339,SN5381,SN4119,0,0,5381,4119
80,1,0,OUTBOUND,122,B,34,34,,SN6552,-115.163338,36.066339,-115.16557,36.06841,SN4119,SN6552,0,6552,4119,6552
80,1,0,OUTBOUND,122,C,1,15,SN6937,,-115.172615,35.963467,-115.172634,35.967579,SN6937,SN6929,6937,0,6937,6929
80,1,0,OUTBOUND,122,C,2,15,,SN6930,-115.172634,35.967579,-115.172092,35.977221,SN6929,SN6930,0,6930,6929,6930
80,1,0,OUTBOUND,122,C,3,15,SN6930,,-115.172092,35.977221,-115.16772,35.97727,SN6930,SN6931,6930,0,6930,6931
80,1,0,OUTBOUND,122,C,4,15,,SN6932,-115.16772,35.97727,-115.163779,35.976887,SN6931,SN6932,0,6932,6931,6932
80,1,0,OUTBOUND,122,C,5,15,SN6932,,-115.163779,35.976887,-115.163415,35.973321,SN6932,SN6933,6932,0,6932,6933
80,1,0,OUTBOUND,122,C,6,15,,,-115.163415,35.973321,-115.155012,35.979471,SN6933,SN7246,0,0,6933,7246
80,1,0,OUTBOUND,122,C,7,15,,SN7247,-115.155012,35.979471,-115.150789,35.983583,SN7246,SN7247,0,7247,7246,7247
80,1,0,OUTBOUND,122,C,8,15,SN7247,,-115.150789,35.983583,-115.140393,35.988162,SN7247,SN6936,7247,0,7247,6936
80,1,0,OUTBOUND,122,C,9,15,,SN6694,-115.140393,35.988162,-115.137117,35.992048,SN6936,SN6694,0,6694,6936,6694
80,1,0,OUTBOUND,122,C,10,15,SN6694,,-115.137117,35.992048,-115.138081,35.995913,SN6694,SN6731,6694,0,6694,6731
80,1,0,OUTBOUND,122,C,11,15,,,-115.138081,35.995913,-115.136762,35.999496,SN6731,SN6732,0,0,6731,6732
80,1,0,OUTBOUND,122,C,12,15,,,-115.136762,35.999496,-115.136808,36.003615,SN6732,SN6733,0,0,6732,6733
80,1,0,OUTBOUND,122,C,13,15,,,-115.136808,36.003615,-115.136815,36.006708,SN6733,SN6734,0,0,6733,6734
80,1,0,OUTBOUND,122,C,14,15,,,-115.136815,36.006708,-115.13669,36.010269,SN6734,SN6735,0,0,6734,6735
80,1,0,OUTBOUND,122,C,15,15,,SN5867,-115.13669,36.010269,-115.137909,36.013401,SN6735,SN5867,0,5867,6735,5867
80,1,1,INBOUND,122,A,1,33,SN6042,,-115.164421,36.068563,-115.162679,36.071101,SN6042,SN4254,6042,0,6042,4254
80,1,1,INBOUND,122,A,2,33,,,-115.162679,36.071101,-115.154115,36.067717,SN4254,SN6766,0,0,4254,6766
80,1,1,INBOUND,122,A,3,33,,,-115.154115,36.067717,-115.146319,36.063412,SN6766,SN6695,0,0,6766,6695
80,1,1,INBOUND,122,A,4,33,,,-115.146319,36.063412,-115.141283,36.065911,SN6695,SN6696,0,0,6695,6696
80,1,1,INBOUND,122,A,5,33,,,-115.141283,36.065911,-115.141186,36.061185,SN6696,SN6697,0,0,6696,6697
80,1,1,INBOUND,122,A,6,33,,SN6651,-115.141186,36.061185,-115.141027,36.056884,SN6697,SN6651,0,6651,6697,6651
80,1,1,INBOUND,122,A,7,33,SN6651,,-115.141027,36.056884,-115.140913,36.053257,SN6651,SN6698,6651,0,6651,6698
80,1,1,INBOUND,122,A,8,33,,,-115.140913,36.053257,-115.140987,36.047264,SN6698,SN6699,0,0,6698,6699
80,1,1,INBOUND,122,A,9,33,,,-115.140987,36.047264,-115.136354,36.04219,SN6699,SN6700,0,0,6699,6700
80,1,1,INBOUND,122,A,10,33,,,-115.136354,36.04219,-115.136341,36.038887,SN6700,SN6701,0,0,6700,6701
80,1,1,INBOUND,122,A,11,33,,SN6652,-115.136341,36.038887,-115.136333,36.034785,SN6701,SN6652,0,6652,6701,6652
80,1,1,INBOUND,122,A,12,33,SN6652,,-115.136333,36.034785,-115.136318,36.031314,SN6652,SN6702,6652,0,6652,6702
80,1,1,INBOUND,122,A,13,33,,,-115.136318,36.031314,-115.136335,36.027469,SN6702,SN6703,0,0,6702,6703
80,1,1,INBOUND,122,A,14,33,,,-115.136335,36.027469,-115.13647,36.02405,SN6703,SN6704,0,0,6703,6704
80,1,1,INBOUND,122,A,15,33,,,-115.13647,36.02405,-115.136608,36.020251,SN6704,SN6705,0,0,6704,6705
80,1,1,INBOUND,122,A,16,33,,,-115.136608,36.020251,-115.136744,36.016591,SN6705,SN6706,0,0,6705,6706
80,1,1,INBOUND,122,A,17,33,,SN5422,-115.136744,36.016591,-115.136919,36.012309,SN6706,SN5422,0,5422,6706,5422
80,1,1,INBOUND,122,A,18,33,SN5422,,-115.136919,36.012309,-115.136979,36.009619,SN5422,SN5616,5422,0,5422,5616
80,1,1,INBOUND,122,A,19,33,,,-115.136979,36.009619,-115.137106,36.005548,SN5616,SN6707,0,0,5616,6707
80,1,1,INBOUND,122,A,20,33,,,-115.137106,36.005548,-115.137086,36.002414,SN6707,SN6708,0,0,6707,6708
80,1,1,INBOUND,122,A,21,33,,,-115.137086,36.002414,-115.13712,35.999553,SN6708,SN6709,0,0,6708,6709
80,1,1,INBOUND,122,A,22,33,,,-115.13712,35.999553,-115.138701,35.994607,SN6709,SN6710,0,0,6709,6710
80,1,1,INBOUND,122,A,23,33,,SN6919,-115.138701,35.994607,-115.137303,35.991005,SN6710,SN6919,0,6919,6710,6919
80,1,1,INBOUND,122,A,24,33,SN6919,,-115.137303,35.991005,-115.140624,35.988619,SN6919,SN6920,6919,0,6919,6920
80,1,1,INBOUND,122,A,25,33,,SN6921,-115.140624,35.988619,-115.148325,35.981416,SN6920,SN6921,0,6921,6920,6921
80,1,1,INBOUND,122,A,26,33,SN6921,,-115.148325,35.981416,-115.145263,35.978568,SN6921,SN6922,6921,0,6921,6922
80,1,1,INBOUND,122,A,27,33,,,-115.145263,35.978568,-115.14378,35.970631,SN6922,SN6923,0,0,6922,6923
80,1,1,INBOUND,122,A,28,33,,,-115.14378,35.970631,-115.144516,35.966431,SN6923,SN6924,0,0,6923,6924
80,1,1,INBOUND,122,A,29,33,,,-115.144516,35.966431,-115.148108,35.965865,SN6924,SN6925,0,0,6924,6925
80,1,1,INBOUND,122,A,30,33,,SN6926,-115.148108,35.965865,-115.148108,35.960432,SN6925,SN6926,0,6926,6925,6926
80,1,1,INBOUND,122,A,31,33,SN6926,,-115.148108,35.960432,-115.154279,35.961736,SN6926,SN6927,6926,0,6926,6927
80,1,1,INBOUND,122,A,32,33,,,-115.154279,35.961736,-115.16397,35.962831,SN6927,SN6928,0,0,6927,6928
80,1,1,INBOUND,122,A,33,33,,SN6937,-115.16397,35.962831,-115.172615,35.963467,SN6928,SN6937,0,6937,6928,6937
80,1,1,INBOUND,122,-,1,37,SN6042,,-115.164421,36.068563,-115.162679,36.071101,SN6042,SN4254,6042,0,6042,4254
80,1,1,INBOUND,122,-,2,37,,,-115.162679,36.071101,-115.154115,36.067717,SN4254,SN6766,0,0,4254,6766
80,1,1,INBOUND,122,-,3,37,,,-115.154115,36.067717,-115.146319,36.063412,SN6766,SN6695,0,0,6766,6695
80,1,1,INBOUND,122,-,4,37,,,-115.146319,36.063412,-115.141283,36.065911,SN6695,SN6696,0,0,6695,6696
80,1,1,INBOUND,122,-,5,37,,,-115.141283,36.065911,-115.141186,36.061185,SN6696,SN6697,0,0,6696,6697
80,1,1,INBOUND,122,-,6,37,,SN6651,-115.141186,36.061185,-115.141027,36.056884,SN6697,SN6651,0,6651,6697,6651
80,1,1,INBOUND,122,-,7,37,SN6651,,-115.141027,36.056884,-115.140913,36.053257,SN6651,SN6698,6651,0,6651,6698
80,1,1,INBOUND,122,-,8,37,,,-115.140913,36.053257,-115.140987,36.047264,SN6698,SN6699,0,0,6698,6699
80,1,1,INBOUND,122,-,9,37,,,-115.140987,36.047264,-115.136354,36.04219,SN6699,SN6700,0,0,6699,6700
80,1,1,INBOUND,122,-,10,37,,,-115.136354,36.04219,-115.136341,36.038887,SN6700,SN6701,0,0,6700,6701
80,1,1,INBOUND,122,-,11,37,,SN6652,-115.136341,36.038887,-115.136333,36.034785,SN6701,SN6652,0,6652,6701,6652
80,1,1,INBOUND,122,-,12,37,SN6652,,-115.136333,36.034785,-115.136318,36.031314,SN6652,SN6702,6652,0,6652,6702
80,1,1,INBOUND,122,-,13,37,,,-115.136318,36.031314,-115.136335,36.027469,SN6702,SN6703,0,0,6702,6703
80,1,1,INBOUND,122,-,14,37,,,-115.136335,36.027469,-115.13647,36.02405,SN6703,SN6704,0,0,6703,6704
80,1,1,INBOUND,122,-,15,37,,,-115.13647,36.02405,-115.136608,36.020251,SN6704,SN6705,0,0,6704,6705
80,1,1,INBOUND,122,-,16,37,,,-115.136608,36.020251,-115.136744,36.016591,SN6705,SN6706,0,0,6705,6706
80,1,1,INBOUND,122,-,17,37,,SN5422,-115.136744,36.016591,-115.136919,36.012309,SN6706,SN5422,0,5422,6706,5422
80,1,1,INBOUND,122,-,18,37,SN5422,,-115.136919,36.012309,-115.136979,36.009619,SN5422,SN5616,5422,0,5422,5616
80,1,1,INBOUND,122,-,19,37,,,-115.136979,36.009619,-115.137106,36.005548,SN5616,SN6707,0,0,5616,6707
80,1,1,INBOUND,122,-,20,37,,,-115.137106,36.005548,-115.137086,36.002414,SN6707,SN6708,0,0,6707,6708
80,1,1,INBOUND,122,-,21,37,,,-115.137086,36.002414,-115.13712,35.999553,SN6708,SN6709,0,0,6708,6709
80,1,1,INBOUND,122,-,22,37,,,-115.13712,35.999553,-115.138701,35.994607,SN6709,SN6710,0,0,6709,6710
80,1,1,INBOUND,122,-,23,37,,SN6919,-115.138701,35.994607,-115.137303,35.991005,SN6710,SN6919,0,6919,6710,6919
80,1,1,INBOUND,122,-,24,37,SN6919,,-115.137303,35.991005,-115.140624,35.988619,SN6919,SN6920,6919,0,6919,6920
80,1,1,INBOUND,122,-,25,37,,SN6921,-115.140624,35.988619,-115.148325,35.981416,SN6920,SN6921,0,6921,6920,6921
80,1,1,INBOUND,122,-,26,37,SN6921,,-115.148325,35.981416,-115.145263,35.978568,SN6921,SN6922,6921,0,6921,6922
80,1,1,INBOUND,122,-,27,37,,,-115.145263,35.978568,-115.14378,35.970631,SN6922,SN6923,0,0,6922,6923
80,1,1,INBOUND,122,-,28,37,,,-115.14378,35.970631,-115.144516,35.966431,SN6923,SN6924,0,0,6923,6924
80,1,1,INBOUND,122,-,29,37,,,-115.144516,35.966431,-115.148108,35.965865,SN6924,SN6925,0,0,6924,6925
80,1,1,INBOUND,122,-,30,37,,SN6926,-115.148108,35.965865,-115.148108,35.960432,SN6925,SN6926,0,6926,6925,6926
80,1,1,INBOUND,122,-,31,37,SN6926,,-115.148108,35.960432,-115.154279,35.961736,SN6926,SN6927,6926,0,6926,6927
80,1,1,INBOUND,122,-,32,37,,,-115.154279,35.961736,-115.16397,35.962831,SN6927,SN6928,0,0,6927,6928
80,1,1,INBOUND,122,-,33,37,,SN6937,-115.16397,35.962831,-115.172615,35.963467,SN6928,SN6937,0,6937,6928,6937
80,1,1,INBOUND,122,-,34,37,SN6937,,-115.172615,35.963467,-115.172634,35.967579,SN6937,SN6929,6937,0,6937,6929
80,1,1,INBOUND,122,-,35,37,,SN6930,-115.172634,35.967579,-115.172092,35.977221,SN6929,SN6930,0,6930,6929,6930
80,1,1,INBOUND,122,-,36,37,SN6930,,-115.172092,35.977221,-115.16772,35.97727,SN6930,SN6931,6930,0,6930,6931
80,1,1,INBOUND,122,-,37,37,,SN6932,-115.16772,35.97727,-115.163779,35.976887,SN6931,SN6932,0,6932,6931,6932
80,1,0,OUTBOUND,201,C,1,66,SN5745,,-115.298009,36.100182,-115.30231,36.100199,SN5745,SN5746,5745,0,5745,5746
80,1,0,OUTBOUND,201,C,2,66,,,-115.30231,36.100199,-115.306457,36.099448,SN5746,SN5747,0,0,5746,5747
80,1,0,OUTBOUND,201,C,3,66,,,-115.306457,36.099448,-115.306549,36.095568,SN5747,SN5748,0,0,5747,5748
80,1,0,OUTBOUND,201,C,4,66,,,-115.306549,36.095568,-115.306607,36.092241,SN5748,SN5749,0,0,5748,5749
80,1,0,OUTBOUND,201,C,5,66,,,-115.306607,36.092241,-115.3067,36.08825,SN5749,SN5751,0,0,5749,5751
80,1,0,OUTBOUND,201,C,6,66,,,-115.3067,36.08825,-115.30578,36.084969,SN5751,SN5752,0,0,5751,5752
80,1,0,OUTBOUND,201,C,7,66,,,-115.30578,36.084969,-115.30229,36.08499,SN5752,SN5753,0,0,5752,5753
80,1,0,OUTBOUND,201,C,8,66,,SN6683,-115.30229,36.08499,-115.296867,36.084995,SN5753,SN6683,0,6683,5753,6683
80,1,0,OUTBOUND,201,C,9,66,SN6683,,-115.296867,36.084995,-115.292323,36.085017,SN6683,SN6684,6683,0,6683,6684
