record type,booking id,internal route id,route id,direction num,direction name,route long name,route short name,sequence num,stop num,stop id,stop name,timepoint id,timepoint name
40,57,101,101,0,outbound,,101,,,,,,
41,57,101,101,0,outbound,,,1,309,0,,7006,NB Rainbow after Blue Diamond
41,57,101,101,0,outbound,,,2,0,7007,NB Rainbow after Torino,0,
41,57,101,101,0,outbound,,,3,0,7008,NB Rainbow before Wigwam,0,
41,57,101,101,0,outbound,,,4,0,7009,NB Rainbow after Shelbourne,0,
41,57,101,101,0,outbound,,,5,248,0,,6650,NB Rainbow after Windmill
41,57,101,101,0,outbound,,,6,0,6675,NB Rainbow after Mesa Verde,0,
41,57,101,101,0,outbound,,,7,0,6082,NB Rainbow after Robindale,0,
41,57,101,101,0,outbound,,,8,0,6395,NB Rainbow before Mardon,0,
41,57,101,101,0,outbound,,,9,0,6083,NB Rainbow after Warm Springs,0,
41,57,101,101,0,outbound,,,10,252,0,,5477,NB Rainbow after Badura
41,57,101,101,0,outbound,,,11,0,6396,NB Rainbow after Sunset,0,
41,57,101,101,0,outbound,,,12,0,6057,NB Rainbow after Post,0,
41,57,101,101,0,outbound,,,13,0,6086,NB Rainbow after Patrick,0,
41,57,101,101,0,outbound,,,14,0,6123,NB Rainbow after Oquendo,0,
41,57,101,101,0,outbound,,,15,0,5501,NB Rainbow after Russell,0,
41,57,101,101,0,outbound,,,16,0,4370,NB Rainbow before Hacienda,0,
41,57,101,101,0,outbound,,,17,0,3215,NB Rainbow after Hacienda,0,
41,57,101,101,0,outbound,,,18,0,3216,NB Rainbow at Spanish Palms Condos,0,
41,57,101,101,0,outbound,,,19,204,0,,3217,NB Rainbow after Tropicana
41,57,101,101,0,outbound,,,20,0,3218,NB Rainbow after Spring Valley,0,
41,57,101,101,0,outbound,,,21,0,2236,NB Rainbow at 4252 S. Rainbow,0,
41,57,101,101,0,outbound,,,22,263,0,,2200,NB Rainbow after Flamingo
41,57,101,101,0,outbound,,,23,0,2198,NB Rainbow after Endora,0,
41,57,101,101,0,outbound,,,24,0,2247,NB Rainbow after Twain,0,
41,57,101,101,0,outbound,,,25,266,0,,2234,NB Rainbow after Spring Mountain
41,57,101,101,0,outbound,,,26,0,2194,NB Rainbow after Desert Inn,0,
41,57,101,101,0,outbound,,,27,0,2222,NB Rainbow after Palmyra,0,
41,57,101,101,0,outbound,,,28,0,2196,NB Rainbow after Edna,0,
41,57,101,101,0,outbound,,,29,0,2197,NB Rainbow after Eldora,0,
41,57,101,101,0,outbound,,,30,269,0,,2228,NB Rainbow after Sahara
41,57,101,101,0,outbound,,,31,0,2218,NB Rainbow before Oakey,0,
41,57,101,101,0,outbound,,,32,0,2219,NB Rainbow after Oakey,0,
41,57,101,101,0,outbound,,,33,0,2192,NB Rainbow after Del Rey,0,
41,57,101,101,0,outbound,,,34,272,0,,2186,NB Rainbow after Charleston
41,57,101,101,0,outbound,,,35,0,2209,NB Rainbow before Alta,0,
41,57,101,101,0,outbound,,,36,0,2181,NB Rainbow after Alta,0,
41,57,101,101,0,outbound,,,37,0,2255,NB Rainbow before Westcliff,0,
41,57,101,101,0,outbound,,,38,0,2230,NB Rainbow after Silverstream,0,
41,57,101,101,0,outbound,,,39,277,0,,2252,NB Rainbow after Washington
41,57,101,101,0,outbound,,,40,0,4039,NB Rainbow after Lost Dutchman,0,
41,57,101,101,0,outbound,,,41,0,2250,NB Rainbow after Vegas,0,
41,57,101,101,0,outbound,,,42,0,2202,NB Rainbow after Gazelle,0,
41,57,101,101,0,outbound,,,43,280,0,,2210,NB Rainbow after Lake Mead
41,57,101,101,0,outbound,,,44,0,3219,NB Rainbow after Balzar,0,
41,57,101,101,0,outbound,,,45,0,2231,NB Rainbow after Smoke Ranch,0,
41,57,101,101,0,outbound,,,46,0,2261,NB Rainbow after Yorktown,0,
41,57,101,101,0,outbound,,,47,0,2223,NB Rainbow after Peak,0,
41,57,101,101,0,outbound,,,48,0,2213,NB Rainbow after Light Breeze,0,
41,57,101,101,0,outbound,,,49,286,0,,2188,NB Rainbow after Cheyenne
41,57,101,101,0,outbound,,,50,0,2185,NB Rainbow after Buckskin,0,
41,57,101,101,0,outbound,,,51,0,2204,NB Rainbow after Gowan,0,
41,57,101,101,0,outbound,,,52,0,2226,NB Rainbow after Riverdale,0,
41,57,101,101,0,outbound,,,53,0,2179,NB Rainbow after Alexander,0,
41,57,101,101,0,outbound,,,54,0,2257,NB Rainbow after Wild Bob,0,
41,57,101,101,0,outbound,,,55,0,5690,NB Rainbow after Craig,0,
41,57,101,101,0,outbound,,,56,0,5691,NB Rainbow after Painted Desert,0,
41,57,101,101,0,outbound,,,57,1509,0,,5441,EB Lone Mountain before Rancho
40,57,101,101,1,inbound,,101,,,,,,
41,57,101,101,1,inbound,,,1,1587,0,,1618,WB Lone Mountain after Rancho
41,57,101,101,1,inbound,,,2,0,2225,SB Rainbow after Red Coach,0,
41,57,101,101,1,inbound,,,3,0,2178,SB Rainbow after Accent,0,
41,57,101,101,1,inbound,,,4,0,2258,SB Rainbow after Wild Bob,0,
41,57,101,101,1,inbound,,,5,0,2180,SB Rainbow after Alexander,0,
41,57,101,101,1,inbound,,,6,0,2227,SB Rainbow after Riverdale,0,
41,57,101,101,1,inbound,,,7,0,2260,SB Rainbow after Willow Wood,0,
41,57,101,101,1,inbound,,,8,0,2259,SB Rainbow after Willow Lake,0,
41,57,101,101,1,inbound,,,9,279,0,,2189,SB Rainbow after Cheyenne
41,57,101,101,1,inbound,,,10,0,2214,SB Rainbow after Light Breeze,0,
41,57,101,101,1,inbound,,,11,0,2224,SB Rainbow after Peak,0,
41,57,101,101,1,inbound,,,12,0,2262,SB Rainbow after Yorktown,0,
41,57,101,101,1,inbound,,,13,0,2232,SB Rainbow after Smoke Ranch,0,
41,57,101,101,1,inbound,,,14,0,3220,SB Rainbow after Balzar,0,
41,57,101,101,1,inbound,,,15,270,0,,2211,SB Rainbow after Lake Mead
41,57,101,101,1,inbound,,,16,0,5109,SB Rainbow at 1725 N. Rainbow,0,
41,57,101,101,1,inbound,,,17,0,2251,SB Rainbow after Vegas,0,
41,57,101,101,1,inbound,,,18,0,4038,SB Rainbow across from Lost Dutchmn,0,
41,57,101,101,1,inbound,,,19,273,0,,2253,SB Rainbow after Washington
41,57,101,101,1,inbound,,,20,0,2254,SB Rainbow after Westcliff,0,
41,57,101,101,1,inbound,,,21,0,2256,SB Rainbow after White Sands,0,
41,57,101,101,1,inbound,,,22,0,2182,SB Rainbow after Alta,0,
41,57,101,101,1,inbound,,,23,0,2208,SB Rainbow before Charleston,0,
41,57,101,101,1,inbound,,,24,279,0,,2187,SB Rainbow after Charleston
41,57,101,101,1,inbound,,,25,0,2193,SB Rainbow after Del Rey,0,
41,57,101,101,1,inbound,,,26,0,2220,SB Rainbow after Oakey,0,
41,57,101,101,1,inbound,,,27,0,2217,SB Rainbow after OBannon,0,
41,57,101,101,1,inbound,,,28,282,0,,2229,SB Rainbow after Sahara
41,57,101,101,1,inbound,,,29,0,2241,SB Rainbow after Eldora,0,
41,57,101,101,1,inbound,,,30,0,5833,SB Rainbow after Edna,0,
41,57,101,101,1,inbound,,,31,0,2190,SB Rainbow after Palmyra,0,
41,57,101,101,1,inbound,,,32,0,2195,SB Rainbow after Desert Inn,0,
41,57,101,101,1,inbound,,,33,285,0,,2235,SB Rainbow after Spring Mountain
41,57,101,101,1,inbound,,,34,0,2249,SB Rainbow after Twain,0,
41,57,101,101,1,inbound,,,35,0,2199,SB Rainbow after Endora,0,
41,57,101,101,1,inbound,,,36,288,0,,2201,SB Rainbow after Flamingo
41,57,101,101,1,inbound,,,37,0,2239,SB Rainbow after Spring Valley N.,0,
41,57,101,101,1,inbound,,,38,0,2237,SB Rainbow after Spring Valley S.,0,
41,57,101,101,1,inbound,,,39,1587,0,,2245,SB Rainbow after Tropicana
41,57,101,101,1,inbound,,,40,0,2207,SB Rainbow after Hacienda,0,
41,57,101,101,1,inbound,,,41,0,3221,SB Rainbow before Dewey,0,
41,57,101,101,1,inbound,,,42,0,5413,SB Rainbow after Russell,0,
41,57,101,101,1,inbound,,,43,0,6125,SB Rainbow before Oquendo,0,
41,57,101,101,1,inbound,,,44,0,6052,SB Rainbow after Patrick,0,
41,57,101,101,1,inbound,,,45,0,6126,SB Rainbow after Post,0,
41,57,101,101,1,inbound,,,46,0,5500,SB Rainbow after Sunset,0,
41,57,101,101,1,inbound,,,47,0,6072,SB Rainbow after Roy Horn,0,
41,57,101,101,1,inbound,,,48,298,0,,6127,SB Rainbow before Badura
41,57,101,101,1,inbound,,,49,0,6139,SB Rainbow after Arby,0,
41,57,101,101,1,inbound,,,50,0,6665,SB Rainbow after Warm Springs,0,
41,57,101,101,1,inbound,,,51,0,6666,SB Rainbow after Eldorado,0,
41,57,101,101,1,inbound,,,52,0,6875,SB Rainbow after Robindale,0,
41,57,101,101,1,inbound,,,53,302,0,,6876,SB Rainbow be before Windmill
41,57,101,101,1,inbound,,,54,0,6877,SB Rainbow before Shelbourne,0,
41,57,101,101,1,inbound,,,55,0,6878,EB Wigwam after Rainbow,0,
41,57,101,101,1,inbound,,,56,0,6879,SB Torrey Pines after Wigwam,0,
41,57,101,101,1,inbound,,,57,0,6880,SB Torrey Pines after Pebble,0,
41,57,101,101,1,inbound,,,58,0,7005,WB Blue Diamond after Torrey Pines,0,
41,57,101,101,1,inbound,,,59,309,0,,7006,NB Rainbow after Blue Diamond
40,57,102,102,0,outbound,,102,,,,,,
41,57,102,102,0,outbound,,,1,930,0,,6896,NB Jones after Windmill
41,57,102,102,0,outbound,,,2,0,6897,NB Jones after Carlisle Crest,0,
41,57,102,102,0,outbound,,,3,0,6898,NB Jones after Robindale,0,
41,57,102,102,0,outbound,,,4,0,6899,NB Jones after Eldorado,0,
41,57,102,102,0,outbound,,,5,0,5499,NB Jones after Warm Springs,0,
41,57,102,102,0,outbound,,,6,0,6044,NB Jones after Arby,0,
41,57,102,102,0,outbound,,,7,0,6402,NB Jones after Badura,0,
41,57,102,102,0,outbound,,,8,272,0,,6900,NB Jones after Sunset
41,57,102,102,0,outbound,,,9,0,6901,NB Jones after Patrick,0,
41,57,102,102,0,outbound,,,10,0,6902,NB Jones before Conroe,0,
41,57,102,102,0,outbound,,,11,0,6903,NB Jones before Spring Ranch,0,
41,57,102,102,0,outbound,,,12,0,5507,NB Jones after Hacienda,0,
41,57,102,102,0,outbound,,,13,0,5508,NB Jones after Reno,0,
41,57,102,102,0,outbound,,,14,278,0,,1227,NB Jones after Tropicana
41,57,102,102,0,outbound,,,15,0,3222,NB Jones after Harmon,0,
41,57,102,102,0,outbound,,,16,0,1215,NB Jones after Rochelle,0,
41,57,102,102,0,outbound,,,17,0,1195,NB Jones after Flamingo,0,
41,57,102,102,0,outbound,,,18,0,1234,NB Jones after Viking,0,
41,57,102,102,0,outbound,,,19,0,1231,NB Jones after Twain,0,
41,57,102,102,0,outbound,,,20,284,0,,1222,NB Jones after Spring Mountain
41,57,102,102,0,outbound,,,21,0,1185,NB Jones after Desert Inn,0,
41,57,102,102,0,outbound,,,22,0,1182,NB Jones after Palmyra,0,
41,57,102,102,0,outbound,,,23,0,1224,NB Jones after Edna,0,
41,57,102,102,0,outbound,,,24,0,1205,NB Jones after Eldora,0,
41,57,102,102,0,outbound,,,25,288,0,,1217,NB Jones after Sahara
41,57,102,102,0,outbound,,,26,0,1209,NB Jones after Obannon,0,
41,57,102,102,0,outbound,,,27,0,1210,NB Jones after Oakey,0,
41,57,102,102,0,outbound,,,28,0,1225,NB Jones after Transverse,0,
41,57,102,102,0,outbound,,,29,291,0,,1176,NB Jones after Charleston
41,57,102,102,0,outbound,,,30,0,1192,NB Jones after Evergreen,0,
41,57,102,102,0,outbound,,,31,0,1169,NB Jones after Alta,0,
41,57,102,102,0,outbound,,,32,0,1194,NB Jones before Upland,0,
41,57,102,102,0,outbound,,,33,0,1178,NB Jones at US HWY 95 North,0,
41,57,102,102,0,outbound,,,34,0,1198,NB Jones after Granada,0,
41,57,102,102,0,outbound,,,35,297,0,,1237,NB Jones after Washington
41,57,102,102,0,outbound,,,36,0,1173,NB Jones after Carmen,0,
41,57,102,102,0,outbound,,,37,0,1232,NB Jones after Vegas,0,
41,57,102,102,0,outbound,,,38,0,1171,NB Jones after Carl,0,
41,57,102,102,0,outbound,,,39,301,0,,1203,NB Jones after Lake Mead
41,57,102,102,0,outbound,,,40,0,1190,NB Jones after Eugene,0,
41,57,102,102,0,outbound,,,41,0,1220,NB Jones after Smoke Ranch,0,
41,57,102,102,0,outbound,,,42,0,1168,NB Jones after Alfred,0,
41,57,102,102,0,outbound,,,43,0,1219,NB Jones after Sheila,0,
41,57,102,102,0,outbound,,,44,0,1201,NB Jones after Heather Mist,0,
41,57,102,102,0,outbound,,,45,1537,0,,567,EB Cheyenne after Jones
40,57,102,102,1,inbound,,102,,,,,,
41,57,102,102,1,inbound,,,1,268,0,,3970,EB Craig after Rancho
41,57,102,102,1,inbound,,,2,0,4435,SB Jones after Craig,0,
41,57,102,102,1,inbound,,,3,0,4436,SB Jones before Starkweather,0,
41,57,102,102,1,inbound,,,4,0,4437,SB Jones after Rancho,0,
41,57,102,102,1,inbound,,,5,0,4438,SB Jones after Gilmore,0,
41,57,102,102,1,inbound,,,6,0,4439,SB Jones after Gowan,0,
41,57,102,102,1,inbound,,,7,0,4441,SB Jones after Buckskin,0,
41,57,102,102,1,inbound,,,8,274,0,,1179,SB Jones after Cheyenne
41,57,102,102,1,inbound,,,9,0,1202,SB Jones after Heather Mist,0,
41,57,102,102,1,inbound,,,10,0,1214,SB Jones after Peak,0,
41,57,102,102,1,inbound,,,11,0,1175,SB Jones after Cartier,0,
41,57,102,102,1,inbound,,,12,0,1221,SB Jones after Smoke Ranch,0,
41,57,102,102,1,inbound,,,13,0,1191,SB Jones after Eugene,0,
41,57,102,102,1,inbound,,,14,279,0,,1204,SB Jones after Lake Mead
41,57,102,102,1,inbound,,,15,0,1172,SB Jones after Carl,0,
41,57,102,102,1,inbound,,,16,0,1233,SB Jones after Vegas,0,
41,57,102,102,1,inbound,,,17,0,1174,SB Jones after Carmen,0,
41,57,102,102,1,inbound,,,18,283,0,,1238,SB Jones after Washington
41,57,102,102,1,inbound,,,19,0,1184,SB Jones after Denver,0,
41,57,102,102,1,inbound,,,20,0,1189,SB Jones before Elton,0,
41,57,102,102,1,inbound,,,21,0,1183,SB Jones after Dayton,0,
41,57,102,102,1,inbound,,,22,0,1170,SB Jones before Alta,0,
41,57,102,102,1,inbound,,,23,0,1193,SB Jones after Evergreen,0,
41,57,102,102,1,inbound,,,24,289,0,,1177,SB Jones after Charleston
41,57,102,102,1,inbound,,,25,0,1226,SB Jones after Transverse,0,
41,57,102,102,1,inbound,,,26,0,1211,SB Jones after Oakey,0,
41,57,102,102,1,inbound,,,27,0,1208,SB Jones before OBannon,0,
41,57,102,102,1,inbound,,,28,292,0,,1218,SB Jones after Sahara
41,57,102,102,1,inbound,,,29,0,1188,SB Jones after Eldora,0,
41,57,102,102,1,inbound,,,30,0,1187,SB Jones after Edna,0,
41,57,102,102,1,inbound,,,31,0,1212,SB Jones after Palmyra,0,
41,57,102,102,1,inbound,,,32,0,1186,SB Jones after Desert Inn,0,
41,57,102,102,1,inbound,,,33,296,0,,1223,SB Jones after Spring Mountain
41,57,102,102,1,inbound,,,34,0,1230,SB Jones after Twain,0,
41,57,102,102,1,inbound,,,35,0,1235,SB Jones after Viking,0,
41,57,102,102,1,inbound,,,36,0,1196,SB Jones after Flamingo,0,
41,57,102,102,1,inbound,,,37,0,1199,SB Jones after Gunderson,0,
41,57,102,102,1,inbound,,,38,0,1200,SB Jones after Harmon,0,
41,57,102,102,1,inbound,,,39,0,1228,SB Jones before Tropicana,0,
41,57,102,102,1,inbound,,,40,302,0,,6881,SB Jones after Tropicana
41,57,102,102,1,inbound,,,41,0,1197,SB Jones after Foothill,0,
41,57,102,102,1,inbound,,,42,0,6882,SB Jones after Hacienda,0,
41,57,102,102,1,inbound,,,43,0,6883,Sb Jones before Dewey,0,
41,57,102,102,1,inbound,,,44,0,6884,SB Jones after Russell,0,
41,57,102,102,1,inbound,,,45,0,6885,SB Jones after Post,0,
41,57,102,102,1,inbound,,,46,307,0,,6886,SB Jones after Sunset
41,57,102,102,1,inbound,,,47,0,6887,SB Jones after Maule,0,
41,57,102,102,1,inbound,,,48,0,6576,SB Jones after Arby,0,
41,57,102,102,1,inbound,,,49,0,6076,SB Jones after Warm Springs,0,
41,57,102,102,1,inbound,,,50,0,6077,SB Jones after Eldorado,0,
41,57,102,102,1,inbound,,,51,311,0,,6671,SB Jones after Robindale
41,57,102,102,1,inbound,,,52,0,6672,SB Jones before Mineral Mound,0,
41,57,102,102,1,inbound,,,53,0,6888,SB Jones after Windmill,0,
41,57,102,102,1,inbound,,,54,0,6889,SB Jones after Shelbourne,0,
41,57,102,102,1,inbound,,,55,0,6890,WB Wigwam after Kettledrum,0,
41,57,102,102,1,inbound,,,56,0,6891,WB Wigwam after Langhorne Creek,0,
41,57,102,102,1,inbound,,,57,0,6892,NB Torrey Pines after Grand Mayne,0,
41,57,102,102,1,inbound,,,58,0,6893,NB Torrey Pines after Shelbourne,0,
41,57,102,102,1,inbound,,,59,0,6894,EB Windmill after Torrey Pines,0,
41,57,102,102,1,inbound,,,60,0,6895,EB Windmill after Windsor Oaks,0,
41,57,102,102,1,inbound,,,61,930,0,,6896,NB Jones after Windmill
40,57,103,103,0,outbound,,103,,,,,,
41,57,103,103,0,outbound,,,1,310,0,,7103,NB Decatur after Blue Diamond
41,57,103,103,0,outbound,,,2,0,7104,NB Decatur after Shelbourne,0,
41,57,103,103,0,outbound,,,3,0,7105,NB Decatur after Windmill,0,
41,57,103,103,0,outbound,,,4,0,7106,NB Decatur after Lone Grove,0,
41,57,103,103,0,outbound,,,5,0,7107,NB Decatur after Warm Springs,0,
41,57,103,103,0,outbound,,,6,0,7108,NB Decatur before I-215,0,
41,57,103,103,0,outbound,,,7,0,6874,WB Sunset after Decatur,0,
41,57,103,103,0,outbound,,,8,129,0,,6551,RTC Mobility Training Ctr at SMF
41,57,103,103,0,outbound,,,9,30,0,,5970,NB Decatur after Sunset
41,57,103,103,0,outbound,,,10,0,5971,NB Decatur before Sobb,0,
41,57,103,103,0,outbound,,,11,0,5972,NB Decatur after Oquendo,0,
41,57,103,103,0,outbound,,,12,0,5973,NB Decatur after Russell,0,
41,57,103,103,0,outbound,,,13,0,5974,NB Decatur before Hacienda,0,
41,57,103,103,0,outbound,,,14,0,3234,NB Decatur after Hacienda,0,
41,57,103,103,0,outbound,,,15,0,3902,NB Decatur before Reno,0,
41,57,103,103,0,outbound,,,16,0,3236,NB Decatur after Bell,0,
41,57,103,103,0,outbound,,,17,37,0,,747,NB Decatur after Tropicana
41,57,103,103,0,outbound,,,18,0,735,NB Decatur before Harmon,0,
41,57,103,103,0,outbound,,,19,0,750,NB Decatur after University,0,
41,57,103,103,0,outbound,,,20,0,713,NB Decatur after Flamingo,0,
41,57,103,103,0,outbound,,,21,0,745,NB Decatur across from Supai,0,
41,57,103,103,0,outbound,,,22,0,748,NB Decatur after Twain,0,
41,57,103,103,0,outbound,,,23,44,0,,743,NB Decatur after Spring Mountain
41,57,103,103,0,outbound,,,24,0,701,NB Decatur after Desert Inn,0,
41,57,103,103,0,outbound,,,25,0,740,NB Decatur after Sirius,0,
41,57,103,103,0,outbound,,,26,0,727,NB Decatur after Pennwood,0,
41,57,103,103,0,outbound,,,27,0,706,NB Decatur before Eldora,0,
41,57,103,103,0,outbound,,,28,49,0,,737,NB Decatur after Sahara
41,57,103,103,0,outbound,,,29,0,722,NB Decatur before Oakey,0,
41,57,103,103,0,outbound,,,30,0,724,NB Decatur after Oakey,0,
41,57,103,103,0,outbound,,,31,0,712,NB Decatur after Faircenter,0,
41,57,103,103,0,outbound,,,32,53,0,,690,NB Decatur before Alpine
41,57,103,103,0,outbound,,,33,0,715,NB Decatur before Alta,0,
41,57,103,103,0,outbound,,,34,0,691,NB Decatur after Alta,0,
41,57,103,103,0,outbound,,,35,0,5883,NB Decatur after Meadows,0,
41,57,103,103,0,outbound,,,36,0,693,NB Decatur after Bonanza,0,
41,57,103,103,0,outbound,,,37,58,0,,754,NB Decatur after Washington
41,57,103,103,0,outbound,,,38,0,756,NB Decatur after Westmoreland,0,
41,57,103,103,0,outbound,,,39,0,751,NB Decatur after Vegas,0,
41,57,103,103,0,outbound,,,40,0,699,NB Decatur before Concord Village,0,
41,57,103,103,0,outbound,,,41,61,0,,718,NB Decatur after Lake Mead
41,57,103,103,0,outbound,,,42,0,709,NB Decatur after Eugene,0,
41,57,103,103,0,outbound,,,43,0,741,NB Decatur after Smoke Ranch,0,
41,57,103,103,0,outbound,,,44,0,731,NB Decatur before Rancho,0,
41,57,103,103,0,outbound,,,45,0,2290,NB Rancho after Decatur,0,
41,57,103,103,0,outbound,,,46,0,728,NB Decatur after Rancho,0,
41,57,103,103,0,outbound,,,47,66,0,,698,NB Decatur after Cheyenne
41,57,103,103,0,outbound,,,48,0,5717,NB Decatur before Ricky,0,
41,57,103,103,0,outbound,,,49,0,730,NB Decatur before Gowan,0,
41,57,103,103,0,outbound,,,50,0,696,NB Decatur after Casa Bonita,0,
41,57,103,103,0,outbound,,,51,0,688,NB Decatur after Alexander,0,
41,57,103,103,0,outbound,,,52,0,739,NB Decatur after San Miguel,0,
41,57,103,103,0,outbound,,,53,70,0,,5407,NB Decatur after Craig
41,57,103,103,0,outbound,,,54,0,4222,NB Decatur after Lone Mountain,0,
41,57,103,103,0,outbound,,,55,0,4223,NB Decatur after La Madre,0,
41,57,103,103,0,outbound,,,56,0,4224,NB Decatur after Washburn,0,
41,57,103,103,0,outbound,,,57,0,4233,NB Decatur after Hammer,0,
41,57,103,103,0,outbound,,,58,74,0,,5408,NB Decatur after Ann
41,57,103,103,0,outbound,,,59,0,5531,NB Decatur after El Campo Grande,0,
41,57,103,103,0,outbound,,,60,0,6520,NB Decatur after Tropical,0,
41,57,103,103,0,outbound,,,61,0,5533,NB Decatur before Rome,0,
41,57,103,103,0,outbound,,,62,0,6904,NB Decatur before Apulia,0,
41,57,103,103,0,outbound,,,63,0,6905,NB Decatur after Deer Springs,0,
41,57,103,103,0,outbound,,,64,0,6906,NB Decatur after Dorrell,0,
41,57,103,103,0,outbound,,,65,257,0,,6907,NB Decatur after Elkhorn
41,57,103,103,0,outbound,,,66,0,6908,NB Decatur before Farm,0,
41,57,103,103,0,outbound,,,67,0,6909,NB Decatur after Farm,0,
41,57,103,103,0,outbound,,,68,0,6910,NB Decatur after Whispering Sands,0,
41,57,103,103,0,outbound,,,69,0,6911,WB Grand Teton after Decatur,0,
41,57,103,103,0,outbound,,,70,0,6912,WB Grand Teton after Thom,0,
41,57,103,103,0,outbound,,,71,0,6913,WB Grand Teton before Squaw Gulch,0,
41,57,103,103,0,outbound,,,72,0,6914,SB Jones after Grand Teton,0,
41,57,103,103,0,outbound,,,73,0,6915,SB Jones after Farm,0,
41,57,103,103,0,outbound,,,74,0,6916,SB Jones after Elkhorn,0,
41,57,103,103,0,outbound,,,75,0,6917,SB Jones after Dorrell,0,
41,57,103,103,0,outbound,,,76,0,6918,EB Deer Springs after Bradley,0,
41,57,103,103,0,outbound,,,77,0,6644,SB Decatur after Deer Springs,0,
41,57,103,103,0,outbound,,,78,82,0,,5433,SB Decatur after Rome
40,57,103,103,1,inbound,,103,,,,,,
41,57,103,103,1,inbound,,,1,82,0,,5433,SB Decatur after Rome
41,57,103,103,1,inbound,,,2,0,5510,SB Decatur before Rice,0,
41,57,103,103,1,inbound,,,3,0,5511,SB Decatur after Tropical,0,
41,57,103,103,1,inbound,,,4,0,5513,SB Decatur after El Campo Grande,0,
41,57,103,103,1,inbound,,,5,85,0,,5432,SB Decatur after Ann
41,57,103,103,1,inbound,,,6,0,5514,SB Decatur after Hammer,0,
41,57,103,103,1,inbound,,,7,0,5515,SB Decatur after Washburn,0,
41,57,103,103,1,inbound,,,8,0,5516,SB Decatur after La Madre,0,
41,57,103,103,1,inbound,,,9,0,5517,SB Decatur after Lone Mountain,0,
41,57,103,103,1,inbound,,,10,0,5518,SB Decatur after Camino Del Rancho,0,
41,57,103,103,1,inbound,,,11,1540,0,,5409,SB Decatur after Craig
41,57,103,103,1,inbound,,,12,0,5520,SB Decatur after San Miguel,0,
41,57,103,103,1,inbound,,,13,0,5521,SB Decatur after Alexander,0,
41,57,103,103,1,inbound,,,14,0,5522,SB Decatur after Gilmore,0,
41,57,103,103,1,inbound,,,15,0,5523,SB Decatur after Gowan,0,
41,57,103,103,1,inbound,,,16,0,5524,SB Decatur after Ricky,0,
41,57,103,103,1,inbound,,,17,92,0,,5525,SB Decatur before Cheyenne
41,57,103,103,1,inbound,,,18,0,3642,SB Rancho before Decatur,0,
41,57,103,103,1,inbound,,,19,0,5526,SB Decatur after Rancho,0,
41,57,103,103,1,inbound,,,20,0,5527,SB Decatur after Bevvie,0,
41,57,103,103,1,inbound,,,21,0,742,SB Decatur after Smoke Ranch,0,
41,57,103,103,1,inbound,,,22,0,710,SB Decatur after Eugene,0,
41,57,103,103,1,inbound,,,23,97,0,,719,SB Decatur after Lake Mead
41,57,103,103,1,inbound,,,24,0,703,SB Decatur after Lake Mead,0,
41,57,103,103,1,inbound,,,25,0,752,SB Decatur after Vegas,0,
41,57,103,103,1,inbound,,,26,0,695,SB Decatur after Carmen,0,
41,57,103,103,1,inbound,,,27,101,0,,755,SB Decatur after Washington
41,57,103,103,1,inbound,,,28,0,694,SB Decatur after Bonanza,0,
41,57,103,103,1,inbound,,,29,0,5882,SB Decatur after Churchill,0,
41,57,103,103,1,inbound,,,30,0,720,SB Decatur after Meadows,0,
41,57,103,103,1,inbound,,,31,0,692,SB Decatur after Alta,0,
41,57,103,103,1,inbound,,,32,0,711,SB Decatur after Evergreen,0,
41,57,103,103,1,inbound,,,33,107,0,,697,SB Decatur after Charleston
41,57,103,103,1,inbound,,,34,0,704,SB Decatur after Doe,0,
41,57,103,103,1,inbound,,,35,0,725,SB Decatur after Oakey,0,
41,57,103,103,1,inbound,,,36,0,723,SB Decatur after OBannion,0,
41,57,103,103,1,inbound,,,37,111,0,,738,SB Decatur after Sahara
41,57,103,103,1,inbound,,,38,0,707,SB Decatur after Eldora,0,
41,57,103,103,1,inbound,,,39,0,705,SB Decatur before Edna,0,
41,57,103,103,1,inbound,,,40,0,726,SB Decatur after Palmyra,0,
41,57,103,103,1,inbound,,,41,0,702,SB Decatur after Desert Inn,0,
41,57,103,103,1,inbound,,,42,116,0,,744,SB Decatur after Spring Mountain
41,57,103,103,1,inbound,,,43,0,749,SB Decatur after Twain,0,
41,57,103,103,1,inbound,,,44,0,753,SB Decatur after Via San Andros,0,
41,57,103,103,1,inbound,,,45,0,714,SB Decatur after Flamingo,0,
41,57,103,103,1,inbound,,,46,0,734,SB Decatur after Rochelle,0,
41,57,103,103,1,inbound,,,47,0,3225,SB Decatur after Harmon,0,
41,57,103,103,1,inbound,,,48,0,736,SB Decatur after Royal Ridge,0,
41,57,103,103,1,inbound,,,49,123,0,,3226,SB Decatur after Tropicana
41,57,103,103,1,inbound,,,50,0,3227,SB Decatur after Reno,0,
41,57,103,103,1,inbound,,,51,0,3802,SB Decatur after Hacienda,0,
41,57,103,103,1,inbound,,,52,0,5975,SB Decatur after Diablo,0,
41,57,103,103,1,inbound,,,53,0,5967,SB Decatur after Russell,0,
41,57,103,103,1,inbound,,,54,0,5968,SB Decatur after Oquendo,0,
41,57,103,103,1,inbound,,,55,0,5969,SB Decatur before Sobb,0,
41,57,103,103,1,inbound,,,56,0,6874,WB Sunset after Decatur,0,
41,57,103,103,1,inbound,,,57,129,0,,6551,RTC Mobility Training Ctr at SMF
